ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1767356700,89500.00,89523.50,89462.67,89462.68,35.9037,0.0001,0.00005,0.5,0.0,1000000
1767357000,89462.67,89517.87,89426.66,89492.93,35.0451,0.0001,0.00005,0.5,0.0,1000000
1767357300,89492.94,89545.76,89434.05,89515.92,48.0675,0.0001,0.00005,0.5,0.0,1000000
1767357600,89515.92,89529.48,89489.34,89521.80,28.8209,0.0001,0.00005,0.5,0.0,1000000
1767357900,89521.80,89551.50,89492.74,89510.65,26.1601,0.0001,0.00005,0.5,0.0,1000000
1767358200,89510.64,89514.37,89460.91,89462.24,20.4962,0.0001,0.00005,0.5,0.0,1000000
1767358500,89462.23,89472.30,89400.00,89400.00,32.5268,0.0001,0.00005,0.5,0.0,1000000
1767358800,89400.00,89417.36,89382.96,89417.36,27.5168,0.0001,0.00005,0.5,0.0,1000000
1767359100,89417.36,89514.37,89396.00,89457.98,41.1691,0.0001,0.00005,0.5,0.0,1000000
1767359400,89457.97,89474.69,89445.11,89462.24,24.5860,0.0001,0.00005,0.5,0.0,1000000
1767359700,89462.24,89620.00,89462.24,89620.00,67.7552,0.0001,0.00005,0.5,0.0,1000000
1767360000,89620.00,89688.60,89539.49,89558.09,59.4552,0.0001,0.00005,0.5,0.0,1000000
1767360300,89558.09,89600.00,89558.09,89560.62,11.7706,0.0001,0.00005,0.5,0.0,1000000
1767360600,89560.54,89580.00,89423.00,89460.61,54.4440,0.0001,0.00005,0.5,0.0,1000000
1767360900,89460.60,89460.61,89400.00,89416.94,19.1211,0.0001,0.00005,0.5,0.0,1000000
1767361200,89416.93,89496.32,89416.93,89446.97,30.3985,0.0001,0.00005,0.5,0.0,1000000
1767361500,89446.96,89518.77,89432.37,89501.40,21.9109,0.0001,0.00005,0.5,0.0,1000000
1767361800,89501.40,89501.41,89484.05,89500.52,18.3638,0.0001,0.00005,0.5,0.0,1000000
1767362100,89500.52,89500.53,89309.94,89348.68,104.5356,0.0001,0.00005,0.5,0.0,1000000
1767362400,89348.67,89387.58,89339.59,89356.83,26.4230,0.0001,0.00005,0.5,0.0,1000000
1767362700,89356.83,89356.85,89300.00,89307.78,46.6055,0.0001,0.00005,0.5,0.0,1000000
1767363000,89307.77,89307.78,89120.00,89133.35,86.5910,0.0001,0.00005,0.5,0.0,1000000
1767363300,89133.35,89152.75,88727.00,88828.44,192.5018,0.0001,0.00005,0.5,0.0,1000000
1767363600,88828.44,88856.00,88716.98,88821.24,108.2692,0.0001,0.00005,0.5,0.0,1000000
1767363900,88821.24,88966.78,88809.18,88900.01,65.8827,0.0001,0.00005,0.5,0.0,1000000
1767364200,88900.00,88974.45,88459.96,88624.93,216.5023,0.0001,0.00005,0.5,0.0,1000000
1767364500,88624.93,89194.93,88527.20,89120.00,277.0322,0.0001,0.00005,0.5,0.0,1000000
1767364800,89120.00,89482.51,89039.00,89387.65,225.7511,0.0001,0.00005,0.5,0.0,1000000
1767365100,89387.66,89799.00,89124.00,89794.85,312.3458,0.0001,0.00005,0.5,0.0,1000000
1767365400,89794.85,90135.00,89550.00,89700.81,492.6687,0.0001,0.00005,0.5,0.0,1000000
1767365700,89700.81,89719.45,89508.74,89580.00,102.1705,0.0001,0.00005,0.5,0.0,1000000
1767366000,89580.01,89870.99,89207.29,89312.60,253.2522,0.0001,0.00005,0.5,0.0,1000000
1767366300,89312.60,89461.06,89124.16,89384.94,113.7735,0.0001,0.00005,0.5,0.0,1000000
1767366600,89384.93,89420.00,89092.71,89170.15,155.3901,0.0001,0.00005,0.5,0.0,1000000
1767366900,89170.14,89363.99,89068.00,89144.88,106.2097,0.0001,0.00005,0.5,0.0,1000000
1767367200,89144.88,89168.40,88800.00,88925.87,135.4611,0.0001,0.00005,0.5,0.0,1000000
1767367500,88925.87,89155.99,88888.00,89128.64,81.3516,0.0001,0.00005,0.5,0.0,1000000
1767367800,89128.63,89522.12,89066.00,89454.01,103.7538,0.0001,0.00005,0.5,0.0,1000000
1767368100,89454.00,89650.00,89420.00,89649.99,94.1869,0.0001,0.00005,0.5,0.0,1000000
1767368400,89649.99,89796.24,89616.51,89757.89,147.8250,0.0001,0.00005,0.5,0.0,1000000
1767368700,89757.89,89888.00,89687.95,89785.57,124.8953,0.0001,0.00005,0.5,0.0,1000000
1767369000,89785.57,89819.20,89501.00,89571.68,130.7914,0.0001,0.00005,0.5,0.0,1000000
1767369300,89571.68,89692.00,89303.99,89418.11,104.6288,0.0001,0.00005,0.5,0.0,1000000
1767369600,89418.10,89517.47,89256.00,89289.99,156.8203,0.0001,0.00005,0.5,0.0,1000000
1767369900,89289.99,89565.95,89205.92,89551.99,126.2781,0.0001,0.00005,0.5,0.0,1000000
1767370200,89552.00,89771.41,89493.61,89771.40,100.5752,0.0001,0.00005,0.5,0.0,1000000
1767370500,89771.41,90119.88,89732.00,89760.02,469.3727,0.0001,0.00005,0.5,0.0,1000000
1767370800,89760.02,90074.99,89758.41,90022.01,137.4769,0.0001,0.00005,0.5,0.0,1000000
1767371100,90022.01,90179.12,89872.30,90055.85,118.2071,0.0001,0.00005,0.5,0.0,1000000
1767371400,90055.86,90800.00,90053.88,90741.29,556.5666,0.0001,0.00005,0.5,0.0,1000000
