ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1727967600,60172.01,60690.0,60044.0,60641.5,1601.39415,0.0,0.0,0.0,0.0,0.0
1727971200,60641.5,60781.53,60084.0,60168.0,1306.79294,0.0,0.0,0.0,0.0,0.0
1727974800,60167.99,60723.68,59917.02,60632.0,1556.13418,0.0,0.0,0.0,0.0,0.0
1727978400,60632.0,60858.31,60531.85,60722.31,684.53507,0.0,0.0,0.0,0.0,0.0
1727982000,60722.31,61058.0,60544.33,61036.0,861.39195,0.0,0.0,0.0,0.0,0.0
1727985600,61036.0,61100.0,60668.0,60773.99,610.81892,0.0,0.0,0.0,0.0,0.0
1727989200,60774.0,60950.0,60596.4,60807.13,437.80348,0.0,0.0,0.0,0.0,0.0
1727992800,60807.13,60978.26,60714.0,60895.27,420.20059,0.0,0.0,0.0,0.0,0.0
1727996400,60895.27,60984.0,60700.49,60752.71,356.10245,0.0,0.0,0.0,0.0,0.0
1728000000,60752.72,60812.0,60459.9,60504.01,660.07721,0.0,0.0,0.0,0.0,0.0
1728003600,60504.01,61256.47,60488.0,61218.0,1068.07006,0.0,0.0,0.0,0.0,0.0
1728007200,61218.0,61272.73,60939.75,61036.14,410.02036,0.0,0.0,0.0,0.0,0.0
1728010800,61036.15,61065.36,60890.0,60951.99,235.42925,0.0,0.0,0.0,0.0,0.0
1728014400,60951.99,61200.0,60936.66,61001.44,423.24552,0.0,0.0,0.0,0.0,0.0
1728018000,61001.45,61238.0,60982.7,61224.34,365.05248,0.0,0.0,0.0,0.0,0.0
1728021600,61224.34,61343.75,61100.0,61119.99,575.69204,0.0,0.0,0.0,0.0,0.0
1728025200,61120.0,61544.98,61068.0,61443.64,1090.01477,0.0,0.0,0.0,0.0,0.0
1728028800,61443.64,61646.27,61340.22,61449.73,807.34468,0.0,0.0,0.0,0.0,0.0
1728032400,61449.73,61586.0,61302.42,61339.43,582.64883,0.0,0.0,0.0,0.0,0.0
1728036000,61339.43,61432.64,61266.42,61284.01,367.21188,0.0,0.0,0.0,0.0,0.0
1728039600,61284.01,61483.02,61274.0,61449.84,586.46012,0.0,0.0,0.0,0.0,0.0
1728043200,61449.84,61936.0,61211.92,61932.24,2563.17863,0.0,0.0,0.0,0.0,0.0
1728046800,61932.24,62004.48,61488.1,61580.02,2047.98501,0.0,0.0,0.0,0.0,0.0
1728050400,61580.02,61584.0,60753.97,61239.99,2316.23481,0.0,0.0,0.0,0.0,0.0
1728054000,61240.0,61873.04,61224.0,61873.04,1573.58655,0.0,0.0,0.0,0.0,0.0
1728057600,61873.05,62294.87,61644.01,62244.0,1683.63251,0.0,0.0,0.0,0.0,0.0
1728061200,62243.99,62340.0,61843.0,61983.32,909.37617,0.0,0.0,0.0,0.0,0.0
1728064800,61983.32,62360.0,61909.09,62345.0,616.8604,0.0,0.0,0.0,0.0,0.0
1728068400,62344.99,62468.0,62254.37,62368.0,821.27586,0.0,0.0,0.0,0.0,0.0
1728072000,62368.0,62484.85,62171.33,62407.69,523.80906,0.0,0.0,0.0,0.0,0.0
1728075600,62407.7,62463.54,62274.45,62274.45,263.95326,0.0,0.0,0.0,0.0,0.0
1728079200,62274.46,62350.0,62193.18,62213.14,404.20202,0.0,0.0,0.0,0.0,0.0
1728082800,62213.15,62213.15,61965.14,62086.0,399.29846,0.0,0.0,0.0,0.0,0.0
1728086400,62086.0,62214.0,62045.97,62170.0,435.38431,0.0,0.0,0.0,0.0,0.0
1728090000,62170.0,62200.0,61990.01,62069.99,323.64591,0.0,0.0,0.0,0.0,0.0
1728093600,62069.99,62070.0,61794.62,61812.0,332.2168,0.0,0.0,0.0,0.0,0.0
1728097200,61812.01,61971.93,61689.26,61861.99,399.56844,0.0,0.0,0.0,0.0,0.0
1728100800,61861.99,62020.0,61824.01,61950.01,226.26091,0.0,0.0,0.0,0.0,0.0
1728104400,61950.01,62157.14,61944.01,62149.47,264.66328,0.0,0.0,0.0,0.0,0.0
1728108000,62149.48,62246.11,62076.19,62224.0,302.03997,0.0,0.0,0.0,0.0,0.0
1728111600,62224.0,62268.28,62076.19,62076.19,259.63293,0.0,0.0,0.0,0.0,0.0
1728115200,62076.2,62198.87,62076.19,62151.52,287.51516,0.0,0.0,0.0,0.0,0.0
1728118800,62151.52,62326.48,62146.16,62252.0,906.59633,0.0,0.0,0.0,0.0,0.0
1728122400,62252.01,62269.13,62202.53,62213.84,167.45379,0.0,0.0,0.0,0.0,0.0
