ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1769200200,89814.38,89814.38,89263.64,89422.27,335.1742,0.00001722,0.00005000,0.5000,0.000000,1000000
1769201100,89422.26,89569.58,89200.68,89503.68,332.6916,0.00001722,0.00005000,0.5000,0.000000,1000000
1769202000,89503.67,89691.18,89437.77,89605.43,142.6140,0.00001722,0.00005000,0.5000,0.000000,1000000
1769202900,89605.43,89680.00,89477.84,89600.26,46.3072,0.00001722,0.00005000,0.5000,0.000000,1000000
1769203800,89600.25,89617.94,89402.25,89438.01,39.2611,0.00001722,0.00005000,0.5000,0.000000,1000000
1769204700,89438.02,89476.00,89317.00,89349.99,80.2548,0.00001722,0.00005000,0.5000,0.000000,1000000
1769205600,89349.99,89752.45,89335.35,89622.50,153.1028,0.00001722,0.00005000,0.5000,0.000000,1000000
1769206500,89622.50,89743.07,89591.10,89712.22,70.7294,0.00001722,0.00005000,0.5000,0.000000,1000000
1769207400,89712.23,89737.11,89587.03,89587.03,120.1853,0.00001722,0.00005000,0.5000,0.000000,1000000
1769208300,89587.03,89647.58,89554.83,89624.61,62.1777,0.00001722,0.00005000,0.5000,0.000000,1000000
1769209200,89624.60,89624.60,89520.88,89576.22,39.0344,0.00001722,0.00005000,0.5000,0.000000,1000000
1769210100,89576.22,89594.00,89505.29,89562.00,36.2246,0.00001722,0.00005000,0.5000,0.000000,1000000
1769211000,89562.00,89578.36,89517.09,89517.10,30.7639,0.00001722,0.00005000,0.5000,0.000000,1000000
1769211900,89517.09,89631.00,89472.13,89600.26,45.8512,0.00001722,0.00005000,0.5000,0.000000,1000000
1769212800,89600.26,89625.41,89509.50,89509.51,21.9074,0.00001722,0.00005000,0.5000,0.000000,1000000
1769213700,89509.50,89570.91,89457.87,89457.87,24.5108,0.00001722,0.00005000,0.5000,0.000000,1000000
1769214600,89457.87,89547.08,89452.78,89481.82,52.8913,0.00001722,0.00005000,0.5000,0.000000,1000000
1769215500,89481.82,89484.35,89424.39,89452.83,31.4778,0.00001722,0.00005000,0.5000,0.000000,1000000
1769216400,89452.83,89516.69,89450.58,89515.93,30.4515,0.00001722,0.00005000,0.5000,0.000000,1000000
1769217300,89515.93,89588.72,89498.26,89574.23,32.0500,0.00001722,0.00005000,0.5000,0.000000,1000000
1769218200,89574.22,89574.22,89469.11,89540.39,29.6575,0.00001722,0.00005000,0.5000,0.000000,1000000
1769219100,89540.40,89550.25,89514.63,89550.24,26.6851,0.00001722,0.00005000,0.5000,0.000000,1000000
1769220000,89550.24,89664.01,89550.24,89621.67,39.6252,0.00001722,0.00005000,0.5000,0.000000,1000000
1769220900,89621.66,89675.00,89601.31,89617.41,25.1470,0.00001722,0.00005000,0.5000,0.000000,1000000
1769221800,89617.41,89686.57,89607.18,89686.57,28.2289,0.00001722,0.00005000,0.5000,0.000000,1000000
1769222700,89686.56,89722.57,89657.31,89702.85,49.9863,0.00001722,0.00005000,0.5000,0.000000,1000000
1769223600,89702.85,89885.56,89670.88,89873.32,85.8339,0.00001722,0.00005000,0.5000,0.000000,1000000
1769224500,89873.32,89957.39,89786.80,89936.25,122.4003,0.00001722,0.00005000,0.5000,0.000000,1000000
1769225400,89936.26,89936.26,89791.44,89834.34,54.2697,0.00001722,0.00005000,0.5000,0.000000,1000000
1769226300,89834.34,89836.32,89740.00,89770.02,105.8539,0.00001722,0.00005000,0.5000,0.000000,1000000
1769227200,89770.03,89831.62,89763.42,89803.43,52.2482,0.00001722,0.00005000,0.5000,0.000000,1000000
1769228100,89803.42,89813.30,89709.08,89723.13,40.3708,0.00001722,0.00005000,0.5000,0.000000,1000000
1769229000,89723.14,89770.89,89723.13,89759.67,47.4548,0.00001722,0.00005000,0.5000,0.000000,1000000
1769229900,89759.67,89853.38,89742.87,89829.35,27.9129,0.00001722,0.00005000,0.5000,0.000000,1000000
1769230800,89829.36,89849.78,89790.00,89829.10,44.4079,0.00001722,0.00005000,0.5000,0.000000,1000000
1769231700,89829.10,89848.64,89813.16,89816.12,15.9369,0.00001722,0.00005000,0.5000,0.000000,1000000
1769232600,89816.12,89816.13,89754.08,89761.89,26.1740,0.00001722,0.00005000,0.5000,0.000000,1000000
1769233500,89761.90,89782.55,89751.21,89775.20,25.5087,0.00001722,0.00005000,0.5000,0.000000,1000000
