ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1709524800,63458.71,63775.0,63366.31,63634.36,1288.33608,0.0,0.0,0.0,0.0,0.0
1709528400,63634.36,63706.0,63210.0,63358.0,1306.44986,0.0,0.0,0.0,0.0,0.0
1709532000,63357.99,63698.0,63326.98,63689.17,1230.33362,0.0,0.0,0.0,0.0,0.0
1709535600,63689.16,64300.0,63480.64,64066.62,2829.84281,0.0,0.0,0.0,0.0,0.0
1709539200,64066.62,65500.0,64000.11,65241.08,7633.2073,0.0,0.0,0.0,0.0,0.0
1709542800,65241.08,65555.0,64625.59,65290.29,4013.01109,0.0,0.0,0.0,0.0,0.0
1709546400,65290.29,65311.1,64723.5,65068.18,2646.38577,0.0,0.0,0.0,0.0,0.0
1709550000,65068.18,65230.0,64812.9,65230.0,1709.8766,0.0,0.0,0.0,0.0,0.0
1709553600,65229.99,65250.36,64868.66,65123.7,1899.61437,0.0,0.0,0.0,0.0,0.0
1709557200,65123.69,65646.11,65039.66,65111.21,3081.38545,0.0,0.0,0.0,0.0,0.0
1709560800,65111.22,66382.19,64533.67,66169.41,7877.21398,0.0,0.0,0.0,0.0,0.0
1709564400,66169.41,66580.29,65843.17,66451.65,3831.5885,0.0,0.0,0.0,0.0,0.0
1709568000,66451.65,66800.0,66039.31,66539.82,4000.91641,0.0,0.0,0.0,0.0,0.0
1709571600,66539.82,67524.99,66160.23,66858.74,6258.88253,0.0,0.0,0.0,0.0,0.0
1709575200,66858.74,67080.0,66100.0,66617.57,4074.6871,0.0,0.0,0.0,0.0,0.0
1709578800,66617.57,67450.0,66320.6,67405.26,2978.62021,0.0,0.0,0.0,0.0,0.0
1709582400,67405.25,67770.0,67062.5,67427.16,4119.33281,0.0,0.0,0.0,0.0,0.0
1709586000,67427.17,67644.59,66755.79,67404.86,3148.03637,0.0,0.0,0.0,0.0,0.0
1709589600,67404.85,67929.12,67245.28,67929.11,2870.13572,0.0,0.0,0.0,0.0,0.0
1709593200,67929.12,68499.0,67448.92,68245.71,5473.59056,0.0,0.0,0.0,0.0,0.0
1709596800,68245.71,68443.72,67767.76,68034.01,2649.22191,0.0,0.0,0.0,0.0,0.0
1709600400,68034.0,68686.8,67981.1,68506.04,3390.31171,0.0,0.0,0.0,0.0,0.0
1709604000,68506.05,68543.08,67741.55,68137.81,3067.68382,0.0,0.0,0.0,0.0,0.0
1709607600,68137.81,68223.3,67535.31,68113.94,2341.04574,0.0,0.0,0.0,0.0,0.0
1709611200,68113.95,68384.54,66785.31,67326.17,4171.83631,0.0,0.0,0.0,0.0,0.0
1709614800,67326.18,67326.18,65089.0,66961.09,6913.37723,0.0,0.0,0.0,0.0,0.0
1709618400,66961.1,67465.2,66624.36,67286.8,2731.31903,0.0,0.0,0.0,0.0,0.0
1709622000,67286.8,67344.89,66100.0,66129.64,3963.75801,0.0,0.0,0.0,0.0,0.0
1709625600,66129.64,66884.72,65515.15,66866.75,4551.09554,0.0,0.0,0.0,0.0,0.0
1709629200,66866.75,66880.65,66052.0,66407.89,2460.51292,0.0,0.0,0.0,0.0,0.0
1709632800,66407.88,67150.0,66407.88,66810.18,2584.25114,0.0,0.0,0.0,0.0,0.0
1709636400,66810.18,66895.61,66490.0,66656.31,2343.04903,0.0,0.0,0.0,0.0,0.0
1709640000,66656.32,67326.52,66581.81,67325.03,2473.50857,0.0,0.0,0.0,0.0,0.0
1709643600,67325.03,68025.94,67312.38,67770.01,3554.0458,0.0,0.0,0.0,0.0,0.0
1709647200,67770.02,68789.0,67244.0,68710.41,5657.66389,0.0,0.0,0.0,0.0,0.0
1709650800,68710.41,69000.0,66370.0,66773.05,10823.0126,0.0,0.0,0.0,0.0,0.0
1709654400,66773.05,66996.36,64539.21,65495.98,12086.98528,0.0,0.0,0.0,0.0,0.0
1709658000,65495.98,65628.16,63370.56,65575.2,9821.4248,0.0,0.0,0.0,0.0,0.0
1709661600,65575.21,65575.21,63677.96,63988.37,5155.40483,0.0,0.0,0.0,0.0,0.0
1709665200,63988.37,64244.49,59005.0,61410.98,15733.56404,0.0,0.0,0.0,0.0,0.0
1709668800,61410.98,63158.52,61167.91,61886.32,12043.45143,0.0,0.0,0.0,0.0,0.0
1709672400,61886.32,63979.99,61870.0,63264.24,7553.16632,0.0,0.0,0.0,0.0,0.0
1709676000,63264.23,63574.26,62471.62,63397.99,3203.2156,0.0,0.0,0.0,0.0,0.0
1709679600,63397.99,64367.27,63240.96,63724.01,3423.87575,0.0,0.0,0.0,0.0,0.0
1709683200,63724.01,64146.45,63390.0,63429.18,3066.23463,0.0,0.0,0.0,0.0,0.0
1709686800,63429.17,63780.06,63088.25,63108.6,2268.1154,0.0,0.0,0.0,0.0,0.0
1709690400,63108.6,63500.0,62779.14,62795.0,2225.54943,0.0,0.0,0.0,0.0,0.0
1709694000,62795.0,63373.14,62785.97,63263.21,1935.98746,0.0,0.0,0.0,0.0,0.0
1709697600,63263.22,64611.97,63263.21,64607.98,2668.36023,0.0,0.0,0.0,0.0,0.0
1709701200,64607.97,66414.79,64259.33,66406.8,6168.77268,0.0,0.0,0.0,0.0,0.0
1709704800,66406.8,66524.0,65711.22,65737.22,3367.45553,0.0,0.0,0.0,0.0,0.0
1709708400,65737.22,66761.1,65500.0,66676.46,3003.57218,0.0,0.0,0.0,0.0,0.0
1709712000,66676.46,67641.1,66568.03,66941.23,5442.97077,0.0,0.0,0.0,0.0,0.0
1709715600,66941.22,67361.1,66041.63,66120.14,3783.99389,0.0,0.0,0.0,0.0,0.0
1709719200,66120.15,66764.7,66109.89,66660.36,2350.22309,0.0,0.0,0.0,0.0,0.0
1709722800,66660.36,67323.0,66397.01,67301.31,2739.6897,0.0,0.0,0.0,0.0,0.0
